" Single Year Age Groups for Region Summary"
Region,Country,Year,Age,"Both Sexes Population","Male Population","Female Population","Percent Both Sexes","Percent Male","Percent Female","Sex Ratio"
"Custom Region",China,1991,25,25243689,13005962,12237727,2.2,2.2,2.2,106.3
"Custom Region",China,1991,26,24569507,12654505,11915002,2.1,2.1,2.1,106.2
"Custom Region",China,1991,27,25333125,13016602,12316523,2.2,2.2,2.2,105.7
"Custom Region",China,1991,28,27063356,14015942,13047414,2.3,2.3,2.3,107.4
"Custom Region",China,1991,29,15966900,8190911,7775989,1.4,1.4,1.4,105.3
"Custom Region",China,1991,30,11544754,5893158,5651596,1.0,1.0,1.0,104.3
"Custom Region",China,1991,31,14471236,7553369,6917867,1.2,1.3,1.2,109.2
"Custom Region",China,1991,32,14392841,7555824,6837017,1.2,1.3,1.2,110.5
"Custom Region",China,1991,33,19065196,10021763,9043433,1.6,1.7,1.6,110.8
"Custom Region",China,1991,34,18351717,9540213,8811504,1.6,1.6,1.6,108.3
"Custom Region",China,1991,35,17644900,9126338,8518562,1.5,1.5,1.5,107.1
"Custom Region",China,1991,36,19374408,10060314,9314094,1.7,1.7,1.6,108.0
"Custom Region",China,1991,37,18319226,9453336,8865890,1.6,1.6,1.6,106.6
"Custom Region",China,1991,38,17212484,8869694,8342790,1.5,1.5,1.5,106.3
"Custom Region",China,1991,39,16868349,8699038,8169311,1.4,1.4,1.4,106.5
"Custom Region",China,1991,40,14514919,7486602,7028317,1.2,1.2,1.2,106.5
"Custom Region",China,1991,41,15317848,8032202,7285646,1.3,1.3,1.3,110.2
"Custom Region",China,1991,42,12986514,6794090,6192424,1.1,1.1,1.1,109.7
"Custom Region",China,1991,43,12364595,6481671,5882924,1.1,1.1,1.0,110.2
"Custom Region",China,1991,44,11921617,6249608,5672009,1.0,1.0,1.0,110.2
"Custom Region",China,1991,45,10981665,5711700,5269965,0.9,1.0,0.9,108.4
"Custom Region",China,1991,46,10432715,5464328,4968387,0.9,0.9,0.9,110.0
"Custom Region",China,1991,47,9918806,5231430,4687376,0.8,0.9,0.8,111.6
"Custom Region",China,1991,48,9410535,4963855,4446680,0.8,0.8,0.8,111.6
"Custom Region",China,1991,49,9629830,5066483,4563347,0.8,0.8,0.8,111.0
"Custom Region",China,1991,50,9508382,5026719,4481663,0.8,0.8,0.8,112.2
"Custom Region",China,1991,51,9200188,4848656,4351532,0.8,0.8,0.8,111.4
"Custom Region",China,1991,52,8890717,4709569,4181148,0.8,0.8,0.7,112.6
"Custom Region",China,1991,53,9172728,4884171,4288557,0.8,0.8,0.8,113.9
"Custom Region",China,1991,54,9032250,4772411,4259839,0.8,0.8,0.8,112.0
"Custom Region",China,1991,55,9026271,4724357,4301914,0.8,0.8,0.8,109.8
"Custom Region",China,1991,56,8728174,4536201,4191973,0.7,0.8,0.7,108.2
"Custom Region",China,1991,57,8717877,4568254,4149623,0.7,0.8,0.7,110.1
"Custom Region",China,1991,58,8527558,4469629,4057929,0.7,0.7,0.7,110.1
"Custom Region",China,1991,59,7750734,4048247,3702487,0.7,0.7,0.7,109.3
"Custom Region",China,1991,60,7528354,3944770,3583584,0.6,0.7,0.6,110.1
"Custom Region",China,1991,61,7609714,3946288,3663426,0.7,0.7,0.6,107.7
"Custom Region",China,1991,62,6844768,3511981,3332787,0.6,0.6,0.6,105.4
"Custom Region",China,1991,63,6922563,3552429,3370134,0.6,0.6,0.6,105.4
"Custom Region",China,1991,64,6099987,3119875,2980112,0.5,0.5,0.5,104.7
"Custom Region",China,1991,65,5843434,2957168,2886266,0.5,0.5,0.5,102.5
"Custom Region",China,1991,66,6008641,2965465,3043176,0.5,0.5,0.5,97.4
"Custom Region",China,1991,67,5533663,2718432,2815231,0.5,0.5,0.5,96.6
"Custom Region",China,1991,68,4832255,2357472,2474783,0.4,0.4,0.4,95.3
"Custom Region",China,1991,69,4715322,2285910,2429412,0.4,0.4,0.4,94.1
"Custom Region",China,1991,70,4415357,2110171,2305186,0.4,0.4,0.4,91.5
"Custom Region",China,1991,71,4264696,2000260,2264436,0.4,0.3,0.4,88.3
"Custom Region",China,1991,72,3559145,1642271,1916874,0.3,0.3,0.3,85.7
"Custom Region",China,1991,73,3345942,1526809,1819133,0.3,0.3,0.3,83.9
"Custom Region",China,1991,74,3108198,1400298,1707900,0.3,0.2,0.3,82.0
"Custom Region",China,1991,75,2834127,1251170,1582957,0.2,0.2,0.3,79.0
"Custom Region",China,1991,76,2532127,1104805,1427322,0.2,0.2,0.3,77.4
"Custom Region",China,1991,77,2394731,1031672,1363059,0.2,0.2,0.2,75.7
"Custom Region",China,1991,78,1926114,811498,1114616,0.2,0.1,0.2,72.8
"Custom Region",China,1991,79,1659257,684762,974495,0.1,0.1,0.2,70.3
"Custom Region",China,1991,80,1437577,575319,862258,0.1,0.1,0.2,66.7
"Custom Region",China,1991,81,1318906,505796,813110,0.1,0.1,0.1,62.2
"Custom Region",China,1991,82,1077058,399023,678035,0.1,0.1,0.1,58.8
"Custom Region",China,1991,83,884480,318718,565762,0.1,0.1,0.1,56.3
"Custom Region",China,1991,84,721882,250371,471511,0.1,0.0,0.1,53.1
"Custom Region",China,1991,85-89,1977379,627145,1350234,0.2,0.1,0.2,46.4
"Custom Region",China,1991,90-94,386378,103632,282746,0.0,0.0,0.0,36.7
"Custom Region",China,1991,95-99,51986,12345,39641,0.0,0.0,0.0,31.1
"Custom Region",China,1991,100+,6460,1535,4925,0.0,0.0,0.0,31.2
